pac13,[tfm=netstandard2.0]CommunityToolkit.Authentication,7.1.2
pac13,[tfm=net5.0-windows10.0.17763]CommunityToolkit.Authentication.Msal,7.1.2
pac13,[tfm=uap10.0.17763]CommunityToolkit.Authentication.Uwp,7.1.2
pac13,[tfm=netstandard2.0]CommunityToolkit.Graph,7.1.2
pac13,[tfm=uap10.0.17763]CommunityToolkit.Graph.Uwp,7.1.2
pac13,[tfm=net5.0-windows10.0.18362]CommunityToolkit.WinUI.DeveloperTools,7.1.2
pac13,[tfm=net5.0]Microsoft.Toolkit,7.1.2
pac13,[tfm=net5.0]Microsoft.Toolkit.Diagnostics,7.1.2
pac13,[tfm=net5.0]Microsoft.Toolkit.HighPerformance,7.1.2
pac13,[tfm=net5.0]Microsoft.Toolkit.Mvvm,7.1.2
pac13,[tfm=uap10.0.17763]Microsoft.Toolkit.Uwp,7.1.2
pac13,[tfm=uap10.0.17763]Microsoft.Toolkit.Uwp.Connectivity,7.1.2
pac13,[tfm=uap10.0.17763]Microsoft.Toolkit.Uwp.DeveloperTools,7.1.2
pac13,[tfm=uap10.0.17763]Microsoft.Toolkit.Uwp.Input.GazeInteraction,7.1.2
pac13,[tfm=net5.0]Microsoft.Toolkit.Uwp.Notifications,7.1.2
pac13,[tfm=uap10.0.17763]Microsoft.Toolkit.Uwp.UI,7.1.2
pac13,[tfm=uap10.0.17763]Microsoft.Toolkit.Uwp.UI.Animations,7.1.2
pac13,[tfm=uap10.0.17763]Microsoft.Toolkit.Uwp.UI.Behaviors,7.1.2
pac13,[tfm=uap10.0.17763]Microsoft.Toolkit.Uwp.UI.Controls.Core,7.1.2
pac13,[tfm=uap10.0.17763]Microsoft.Toolkit.Uwp.UI.Controls.DataGrid,7.1.2
pac13,[tfm=uap10.0.17763]Microsoft.Toolkit.Uwp.UI.Controls.Input,7.1.2
pac13,[tfm=uap10.0.17763]Microsoft.Toolkit.Uwp.UI.Controls.Layout,7.1.2
pac13,[tfm=uap10.0.17763]Microsoft.Toolkit.Uwp.UI.Controls.Markdown,7.1.2
pac13,[tfm=uap10.0.17763]Microsoft.Toolkit.Uwp.UI.Controls.Media,7.1.2
pac13,[tfm=uap10.0.17763]Microsoft.Toolkit.Uwp.UI.Controls.Primitives,7.1.2
pac13,[tfm=uap10.0.16299]Microsoft.Toolkit.Uwp.UI.Lottie,7.1.1
pac13,[tfm=uap10.0.17763]Microsoft.Toolkit.Uwp.UI.Media,7.1.2
